Census Tract - 2010 Census,US Postal State Code,County - 2010 Census,2010 Census Tract - Percent Minority,Tract Income Ratio,Num Low Income Mortgages 2012,Num Low Income Mortgages 2013,Num Low Income Mortgages 2014,Num Low Income Mortgages 2015,Num Low Income Mortgages 2016,Num Low Income Mortgages 2017,Num Low Income Mortgages 2018,Num Low Income Mortgages 2019
422107,4,13,59.2190889370933,51.30418581542669,18,26.0,15.0,8.0,15.0,30.0,32.0,40.0
422203,4,13,48.5630893578806,75.3369146689852,53,57.0,39.0,51.0,45.0,52.0,52.0,48.0
422204,4,13,33.1066571224052,87.541920258353,57,64.0,41.0,40.0,43.0,42.0,35.0,65.0
422205,4,13,22.5433526011561,147.49720531610998,35,34.0,26.0,30.0,25.0,40.0,19.0,34.0
422209,4,13,44.4478527607362,83.29244814308781,136,127.0,64.0,89.0,97.0,94.0,97.0,138.0
422210,4,13,29.3752352277004,106.05204322444399,137,194.0,77.0,92.0,127.0,131.0,117.0,134.0
422211,4,13,20.8659947741695,130.893677803999,93,70.0,33.0,28.0,47.0,55.0,37.0,44.0
422212,4,13,20.1834862385321,127.442243199603,118,145.0,83.0,70.0,98.0,85.0,72.0,87.0
422213,4,13,33.0753564154786,112.951807228916,73,91.0,32.0,45.0,60.0,52.0,57.0,74.0
422215,4,13,36.5902293120638,94.4044218109552,41,49.0,41.0,33.0,47.0,37.0,33.0,47.0
422216,4,13,27.3347631117177,127.62079244814299,142,134.0,51.0,89.0,87.0,78.0,81.0,94.0
422217,4,13,30.2239863907003,108.49428642404699,96,98.0,59.0,54.0,93.0,85.0,93.0,105.0
422218,4,13,30.6300484652666,110.38069804993201,79,75.0,45.0,41.0,59.0,63.0,47.0,58.0
422219,4,13,34.2114266164899,100.256179356602,62,92.0,49.0,49.0,62.0,60.0,59.0,78.0
422220,4,13,24.1641337386018,126.302633213265,60,50.0,36.0,34.0,38.0,42.0,35.0,47.0
422221,4,13,32.8588957055215,94.0799279592597,75,77.0,47.0,65.0,53.0,61.0,61.0,79.0
422222,4,13,27.2048530097993,107.71177493479101,57,50.0,30.0,35.0,37.0,37.0,23.0,48.0
422301,4,13,68.7555634680434,65.1394236740778,39,47.0,23.0,35.0,46.0,66.0,104.0,117.0
422302,4,13,37.7251780477587,98.1570612346292,68,81.0,53.0,52.0,73.0,77.0,62.0,70.0
422304,4,13,40.7753050969131,74.1802260588747,37,34.0,22.0,20.0,31.0,19.0,22.0,24.0
422305,4,13,25.6496793790078,175.315178238728,136,134.0,76.0,85.0,101.0,89.0,85.0,115.0
422307,4,13,37.2413793103448,121.222518941746,72,71.0,34.0,31.0,40.0,43.0,37.0,61.0
422308,4,13,31.9758948137327,129.060054651596,103,132.0,78.0,97.0,99.0,105.0,81.0,88.0
422309,4,13,33.5952113729892,146.25978139361598,120,129.0,68.0,81.0,87.0,108.0,95.0,140.0
422401,4,13,39.3407922588449,78.8644267792821,51,68.0,36.0,44.0,49.0,66.0,94.0,58.0
422402,4,13,35.8247940526422,101.64731089305701,77,80.0,55.0,49.0,61.0,61.0,61.0,72.0
422403,4,13,28.0400847947581,113.742081728978,142,160.0,60.0,96.0,98.0,88.0,90.0,103.0
422404,4,13,20.6045223811721,144.60315488759198,124,101.0,64.0,69.0,79.0,101.0,68.0,79.0
422501,4,13,31.7916002126528,93.382809588871,123,143.0,81.0,99.0,112.0,108.0,94.0,138.0
422502,4,13,42.573118632928,81.2818283443051,102,136.0,73.0,81.0,90.0,90.0,97.0,109.0
422503,4,13,41.9074688141481,98.6632095391877,135,129.0,67.0,63.0,95.0,125.0,111.0,107.0
422504,4,13,30.4003425390709,111.771829586387,103,84.0,47.0,45.0,63.0,65.0,44.0,75.0
422506,4,13,21.1356466876972,117.592535088809,101,96.0,49.0,76.0,87.0,75.0,60.0,81.0
422507,4,13,17.5989387574619,129.060054651596,87,67.0,42.0,37.0,62.0,49.0,45.0,58.0
422508,4,13,21.7983651226158,123.473792075519,79,99.0,44.0,62.0,64.0,75.0,55.0,70.0
422509,4,13,25.5427342069235,112.01714072786,121,140.0,87.0,97.0,110.0,98.0,92.0,123.0
422510,4,13,22.9508196721311,164.903428145572,89,64.0,36.0,60.0,56.0,43.0,37.0,59.0
422511,4,13,25.3613666228647,136.628990187554,58,72.0,43.0,42.0,57.0,45.0,41.0,60.0
422512,4,13,26.2457812189796,141.751024717426,118,131.0,76.0,101.0,122.0,74.0,72.0,108.0
422513,4,13,22.3364485981308,122.930381319091,123,129.0,69.0,58.0,85.0,87.0,94.0,112.0
422514,4,13,29.4117647058824,109.72705254005699,89,101.0,61.0,79.0,77.0,81.0,96.0,98.0
422606,4,13,20.5035577449371,163.978077257484,219,209.0,139.0,142.0,172.0,180.0,124.0,174.0
422607,4,13,8.94406943105111,79.8254875170786,108,126.0,57.0,82.0,102.0,85.0,95.0,122.0
422609,4,13,24.7708824299555,105.330083219476,91,103.0,43.0,53.0,100.0,74.0,71.0,110.0
422610,4,13,5.13326752221125,76.9826729598808,79,72.0,49.0,57.0,76.0,82.0,59.0,60.0
422615,4,13,28.1427291728874,113.44087690970099,166,207.0,86.0,105.0,117.0,125.0,115.0,153.0
422616,4,13,27.1881231996455,90.0214259098249,78,83.0,52.0,47.0,80.0,75.0,56.0,93.0
422617,4,13,24.2584384589158,118.85014283939901,162,173.0,101.0,110.0,116.0,115.0,109.0,143.0
422618,4,13,2.3696682464455,73.74860265805489,86,82.0,38.0,49.0,48.0,54.0,51.0,56.0
422620,4,13,21.2818153940509,209.73015774438002,65,67.0,49.0,42.0,51.0,45.0,32.0,48.0
422621,4,13,25.1743375174338,148.635262700286,120,125.0,59.0,91.0,74.0,67.0,73.0,93.0
422622,4,13,21.0526315789474,120.81263197118399,80,93.0,42.0,49.0,61.0,57.0,56.0,70.0
422623,4,13,27.1197007481297,96.8684014408148,97,100.0,66.0,82.0,119.0,94.0,71.0,91.0
422624,4,13,3.57271743053049,71.9056638926841,4,4.0,1.0,2.0,2.0,1.0,1.0,0.0
422625,4,13,20.4350161117078,71.6075642777295,16,18.0,24.0,17.0,18.0,31.0,29.0,39.0
422626,4,13,13.9442231075697,70.2195379455968,14,18.0,10.0,9.0,10.0,8.0,20.0,8.0
422627,4,13,31.7626527050611,70.2102223326295,12,24.0,15.0,14.0,18.0,15.0,32.0,23.0
422628,4,13,30.4203539823009,53.56477456216619,23,21.0,14.0,9.0,18.0,16.0,30.0,22.0
422629,4,13,28.7644787644788,87.63197118370391,49,58.0,28.0,39.0,42.0,46.0,56.0,57.0
422630,4,13,23.28165374677,70.9678921873059,13,21.0,6.0,13.0,18.0,14.0,16.0,21.0
422631,4,13,24.0535668297708,105.336293628121,109,116.0,61.0,71.0,83.0,90.0,86.0,90.0
422632,4,13,24.6037735849057,83.3716308533102,40,39.0,31.0,23.0,45.0,34.0,50.0,60.0
422633,4,13,28.1147838721395,93.28344305055269,10,19.0,7.0,20.0,15.0,18.0,13.0,16.0
422634,4,13,37.3657838224767,64.1286796671221,26,31.0,19.0,34.0,34.0,32.0,47.0,65.0
422635,4,13,19.4419441944194,83.2365544652838,11,8.0,8.0,7.0,10.0,10.0,10.0,12.0
422636,4,13,28.4853354760948,111.43491491740201,43,44.0,22.0,34.0,34.0,30.0,32.0,48.0
422637,4,13,24.4210526315789,128.310147807726,78,92.0,47.0,62.0,82.0,61.0,66.0,80.0
422638,4,13,31.73828125,108.152713948578,55,65.0,36.0,37.0,34.0,38.0,36.0,37.0
422639,4,13,6.09622744669218,86.3355483790833,98,89.0,45.0,52.0,74.0,68.0,53.0,65.0
422640,4,13,22.5737034646008,98.8914420568873,87,79.0,50.0,71.0,89.0,82.0,70.0,79.0
422641,4,13,32.0201701859439,108.980250900509,138,151.0,88.0,125.0,205.0,223.0,154.0,175.0
422642,4,13,25.4943132108486,116.673394609365,134,151.0,72.0,94.0,110.0,110.0,110.0,120.0
422643,4,13,24.7883917775091,135.26425288784,146,170.0,99.0,121.0,167.0,109.0,118.0,127.0
422644,4,13,19.4181418965281,114.765246553223,267,245.0,119.0,136.0,208.0,245.0,206.0,253.0
422646,4,13,29.1203104786546,130.27263693951102,312,308.0,194.0,205.0,258.0,217.0,198.0,271.0
470400,4,19,46.8066988362191,61.747738640918804,23,23.0,12.0,0.0,0.0,0.0,0.0,0.0
470500,4,19,18.2741116751269,162.957282534814,57,45.0,15.0,1.0,0.0,0.0,0.0,0.0
522744,4,13,9999.0,999900.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522901,4,13,41.6326530612245,92.0242826978015,118,118.0,58.0,73.0,77.0,92.0,66.0,97.0
522903,4,13,80.0116099071207,65.5819152900261,21,29.0,18.0,16.0,21.0,27.0,24.0,27.0
522904,4,13,76.2365355023082,78.2433859147932,68,74.0,43.0,87.0,77.0,59.0,53.0,82.0
523002,4,13,67.30109739369,67.7058750465781,71,77.0,41.0,46.0,65.0,62.0,73.0,69.0
523003,4,13,50.4263093788063,103.248043721277,110,128.0,77.0,89.0,93.0,92.0,105.0,112.0
523005,4,13,33.8141355862353,106.741398584027,150,149.0,77.0,100.0,97.0,99.0,65.0,96.0
523006,4,13,43.6674008810573,99.6692957396597,75,88.0,59.0,57.0,91.0,62.0,80.0,94.0
523102,4,13,71.1094424629247,72.2317103465408,62,58.0,45.0,40.0,52.0,63.0,47.0,44.0
523103,4,13,44.5624250727864,100.89429884486401,100,113.0,64.0,72.0,64.0,59.0,54.0,76.0
523104,4,13,64.9684699634915,75.2903366041486,53,73.0,26.0,32.0,40.0,38.0,48.0,52.0
610000,4,13,25.5536626916525,114.61930195006799,149,168.0,91.0,115.0,120.0,120.0,108.0,147.0
610100,4,13,14.5234493192133,230.140665755807,2,7.0,9.0,10.0,9.0,10.0,11.0,16.0
610200,4,13,12.5328428796637,142.55682523910102,209,205.0,79.0,111.0,146.0,121.0,109.0,122.0
610300,4,13,18.2274807456189,142.856477456217,223,217.0,122.0,107.0,155.0,126.0,127.0,177.0
610400,4,13,18.2686683564048,120.135697428891,162,130.0,73.0,76.0,90.0,101.0,92.0,105.0
610500,4,13,11.1607142857143,173.466029064712,207,159.0,87.0,106.0,126.0,115.0,86.0,122.0
610600,4,13,16.7688424089434,167.493168550491,184,147.0,73.0,86.0,95.0,105.0,98.0,121.0
610700,4,13,9.27290421242875,155.052167432617,202,184.0,108.0,106.0,131.0,109.0,98.0,134.0
610800,4,13,20.8559201141227,150.92535088808802,115,147.0,89.0,102.0,148.0,118.0,78.0,141.0
610900,4,13,15.6296665007466,187.066823997019,124,175.0,140.0,128.0,180.0,205.0,220.0,225.0
611000,4,13,23.2832182039821,163.333747360576,61,57.0,31.0,50.0,68.0,45.0,51.0,54.0
611100,4,13,22.8440366972477,181.37187926965598,94,73.0,43.0,60.0,82.0,59.0,27.0,44.0
611200,4,13,21.6207071561496,187.605576946963,131,136.0,65.0,97.0,97.0,105.0,66.0,81.0
611300,4,13,20.755526937111,158.171345174512,73,97.0,48.0,97.0,108.0,112.0,85.0,100.0
611400,4,13,20.2021822849807,178.883058005217,132,198.0,86.0,109.0,130.0,90.0,121.0,153.0
611500,4,13,24.4014896258202,145.944603154888,193,184.0,95.0,105.0,114.0,83.0,107.0,119.0
611600,4,13,18.1580666231221,166.727735685008,71,64.0,32.0,26.0,42.0,37.0,21.0,37.0
611700,4,13,15.371192893401,171.281517823873,154,157.0,78.0,84.0,105.0,74.0,64.0,71.0
611800,4,13,15.3975535168196,121.44609365296199,219,210.0,107.0,113.0,138.0,148.0,130.0,160.0
611900,4,13,26.9000315357931,156.311327785368,63,74.0,54.0,58.0,67.0,48.0,51.0,51.0
612000,4,13,17.7859778597786,149.11035896162,86,50.0,37.0,43.0,39.0,39.0,53.0,72.0
612200,4,13,21.9627549512267,158.228791454478,121,130.0,78.0,92.0,110.0,85.0,93.0,115.0
612300,4,13,26.0785930200605,156.465035399329,234,179.0,99.0,112.0,148.0,127.0,99.0,142.0
612400,4,13,17.6608187134503,160.22388523164798,208,265.0,134.0,148.0,200.0,147.0,158.0,190.0
612500,4,13,11.1007895959127,181.10017389144198,125,129.0,69.0,73.0,86.0,61.0,71.0,75.0
612600,4,13,12.8095644748079,140.381629611228,98,103.0,64.0,60.0,86.0,58.0,54.0,73.0
612700,4,13,9.86349625715544,172.079555334741,77,58.0,32.0,36.0,38.0,30.0,28.0,31.0
612800,4,13,11.1374407582938,161.951931437089,50,73.0,29.0,40.0,42.0,39.0,27.0,43.0
612900,4,13,8.42673308426733,126.46565644019401,82,69.0,40.0,40.0,41.0,47.0,29.0,36.0
613000,4,13,8.82852292020373,170.837473605763,106,84.0,63.0,72.0,79.0,46.0,46.0,74.0
613100,4,13,6.89393939393939,136.67401565023002,75,71.0,23.0,30.0,33.0,19.0,21.0,23.0
613200,4,13,10.3040540540541,160.76884859023698,73,83.0,36.0,43.0,48.0,23.0,27.0,31.0
613300,4,13,12.2219093213179,161.621227176748,146,178.0,80.0,91.0,95.0,66.0,51.0,76.0
613400,4,13,14.2748285496571,119.488262327661,116,114.0,72.0,72.0,94.0,79.0,77.0,83.0
613500,4,13,20.5046545810877,107.15749596323401,144,145.0,80.0,114.0,123.0,83.0,76.0,102.0
613600,4,13,18.1245273506428,146.526828965346,123,118.0,73.0,103.0,161.0,180.0,159.0,255.0
613700,4,13,19.8277476128066,151.735809216246,165,130.0,81.0,81.0,109.0,100.0,75.0,125.0
613800,4,13,15.239263803681,110.838715687492,101,119.0,62.0,71.0,80.0,68.0,47.0,67.0
613900,4,13,19.4345141371466,132.978822506521,171,169.0,98.0,114.0,109.0,90.0,87.0,128.0
614000,4,13,17.3942701227831,160.23164824245399,103,135.0,68.0,74.0,82.0,80.0,50.0,77.0
614100,4,13,22.4668064290706,146.365358340579,134,142.0,71.0,99.0,74.0,80.0,57.0,81.0
614200,4,13,17.1948476794112,175.576015401813,114,123.0,58.0,73.0,82.0,80.0,47.0,76.0
614300,4,13,18.7900128040973,156.828344305055,77,76.0,26.0,49.0,56.0,37.0,28.0,41.0
614400,4,13,18.9795346229324,100.336914668985,79,71.0,52.0,40.0,68.0,57.0,60.0,75.0
614500,4,13,31.3144329896907,103.692087939386,118,108.0,40.0,60.0,88.0,73.0,69.0,97.0
614600,4,13,26.8105009052504,97.79530493106449,135,150.0,75.0,72.0,104.0,129.0,101.0,129.0
614700,4,13,36.7534456355283,49.3510122966091,29,31.0,19.0,26.0,22.0,21.0,22.0,20.0
614800,4,13,25.9268175252768,92.6406657558067,111,116.0,58.0,66.0,87.0,83.0,102.0,111.0
614900,4,13,17.9685264663805,169.78480934045498,93,108.0,54.0,74.0,87.0,54.0,41.0,62.0
615000,4,13,19.894419306184,170.039436094895,141,126.0,60.0,67.0,90.0,71.0,49.0,101.0
615100,4,13,14.7797812592374,183.401130294373,113,107.0,44.0,66.0,82.0,70.0,39.0,43.0
615200,4,13,18.956554028964,178.161098000248,90,76.0,41.0,55.0,73.0,70.0,58.0,90.0
615300,4,13,9.38468348826915,84.4227425164576,41,31.0,13.0,25.0,24.0,21.0,18.0,41.0
615400,4,13,3.84471817842479,77.23574711216,83,80.0,43.0,43.0,52.0,67.0,64.0,69.0
615500,4,13,3.76286829960951,108.79238603900102,127,113.0,55.0,57.0,106.0,81.0,76.0,95.0
615600,4,13,11.4671610169492,102.599056017886,106,106.0,41.0,63.0,54.0,60.0,46.0,62.0
615700,4,13,16.8505516549649,162.389765246553,107,86.0,53.0,51.0,63.0,56.0,49.0,84.0
615800,4,13,16.6530778638402,146.994162215874,103,116.0,50.0,76.0,92.0,78.0,75.0,105.0
615900,4,13,22.5126088950023,156.387405291268,83,79.0,33.0,57.0,49.0,38.0,39.0,50.0
616000,4,13,25.3464461332141,135.28909452242,57,47.0,23.0,16.0,27.0,26.0,25.0,43.0
616100,4,13,21.4165733482643,123.820022357471,89,89.0,58.0,55.0,86.0,74.0,85.0,84.0
616200,4,13,22.3671947809879,113.534033039374,97,83.0,60.0,64.0,69.0,62.0,62.0,77.0
616300,4,13,22.0156555772994,139.631722767358,44,46.0,29.0,29.0,43.0,43.0,40.0,48.0
616400,4,13,33.2573232766181,94.9090175133524,85,58.0,42.0,46.0,63.0,52.0,50.0,59.0
616500,4,13,31.500872600349,82.0410508011427,55,57.0,32.0,36.0,35.0,41.0,35.0,47.0
616600,4,13,27.3700842696629,104.78822506520899,112,153.0,82.0,90.0,117.0,122.0,108.0,133.0
616700,4,13,23.0054875474884,108.793938641163,142,158.0,108.0,96.0,122.0,115.0,110.0,133.0
616800,4,13,22.3235031277927,119.772388523165,170,171.0,94.0,96.0,112.0,131.0,105.0,137.0
616900,4,13,22.3414179104478,104.024344801888,79,93.0,41.0,62.0,50.0,64.0,43.0,61.0
617000,4,13,21.5073841453064,101.794808098373,89,112.0,63.0,73.0,74.0,76.0,67.0,95.0
617100,4,13,15.8415841584158,112.136691094274,79,89.0,43.0,63.0,61.0,57.0,52.0,59.0
617200,4,13,16.7848699763593,122.01434604397,99,82.0,52.0,48.0,70.0,42.0,49.0,59.0
617300,4,13,18.7788778877888,147.518941746367,112,85.0,56.0,77.0,76.0,60.0,48.0,65.0
617400,4,13,11.6395126963159,97.6353869084586,205,182.0,139.0,140.0,174.0,190.0,189.0,190.0
617500,4,13,9.04704463208685,89.1535213017017,83,108.0,84.0,68.0,73.0,90.0,64.0,92.0
617600,4,13,21.7982312479528,125.478201465656,125,127.0,78.0,55.0,67.0,88.0,77.0,105.0
617700,4,13,35.3224834237492,84.0594336107316,9,19.0,5.0,9.0,16.0,5.0,3.0,13.0
617800,4,13,14.15996938385,141.952862998385,60,66.0,36.0,32.0,43.0,35.0,29.0,31.0
617900,4,13,17.1683389074693,100.442491615948,53,68.0,27.0,34.0,40.0,29.0,33.0,40.0
618000,4,13,23.97365532382,144.26313501428402,131,119.0,73.0,56.0,108.0,83.0,82.0,98.0
618100,4,13,17.0002300437083,125.040367656192,138,108.0,89.0,68.0,90.0,105.0,103.0,107.0
618200,4,13,26.8761360685536,105.247795304931,67,84.0,52.0,36.0,45.0,60.0,56.0,72.0
618300,4,13,20.3899537343027,116.175009315613,89,100.0,58.0,52.0,65.0,62.0,48.0,62.0
618400,4,13,29.8519095869057,89.87703390883121,72,72.0,39.0,42.0,70.0,59.0,63.0,68.0
618500,4,13,33.6989306279134,79.8689603775928,56,50.0,26.0,30.0,39.0,45.0,36.0,52.0
618600,4,13,35.6519688752653,86.16941994783261,50,58.0,38.0,46.0,57.0,57.0,50.0,71.0
618700,4,13,37.9153550192375,91.2153769718047,59,60.0,40.0,31.0,51.0,47.0,40.0,57.0
618800,4,13,52.8182893180922,60.574773320084496,26,36.0,13.0,24.0,22.0,30.0,36.0,36.0
618900,4,13,26.0337892196299,85.3015153397094,125,110.0,56.0,65.0,86.0,77.0,67.0,74.0
619000,4,13,18.74185136897,96.2380449633586,73,120.0,76.0,71.0,76.0,62.0,57.0,80.0
619100,4,13,38.5578876100203,52.4996894795678,3,6.0,6.0,3.0,8.0,5.0,10.0,2.0
619200,4,13,44.1949247698181,63.990498074773306,25,30.0,17.0,17.0,19.0,20.0,25.0,42.0
619300,4,13,33.6858006042296,55.9355980623525,53,53.0,48.0,44.0,44.0,45.0,58.0,66.0
619400,4,13,45.1628015928789,65.1953173518818,75,65.0,63.0,50.0,74.0,50.0,64.0,90.0
619500,4,13,35.8208955223881,91.7323934914917,127,137.0,76.0,69.0,91.0,90.0,99.0,109.0
619600,4,13,26.7782426778243,108.311079369022,53,56.0,38.0,54.0,44.0,50.0,46.0,48.0
619700,4,13,25.7624164972408,96.8171655694945,79,81.0,56.0,60.0,70.0,58.0,55.0,62.0
619800,4,13,27.1103896103896,128.412619550366,101,99.0,65.0,69.0,102.0,66.0,49.0,72.0
619900,4,13,21.9365609348915,184.54074028071,116,106.0,42.0,54.0,43.0,41.0,31.0,47.0
723304,4,13,44.2789598108747,93.3036268786486,41,60.0,81.0,63.0,102.0,96.0,96.0,142.0
723305,4,13,79.0528233151184,41.980809837287296,4,9.0,5.0,4.0,2.0,4.0,5.0,8.0
723307,4,13,23.7877401646844,154.35660166439,66,49.0,21.0,24.0,36.0,31.0,38.0,53.0
723308,4,13,26.2268918739194,163.785554589492,212,220.0,116.0,117.0,208.0,217.0,203.0,267.0
810000,4,13,29.3395675043834,165.300894298845,49,39.0,27.0,27.0,25.0,29.0,19.0,22.0
810100,4,13,19.2442602040816,203.151782387281,148,135.0,60.0,59.0,69.0,77.0,44.0,55.0
810200,4,13,34.4665885111372,149.222146317228,62,57.0,28.0,26.0,37.0,34.0,33.0,26.0
810300,4,13,30.6460320316718,123.295242826978,145,148.0,92.0,110.0,101.0,104.0,87.0,104.0
810400,4,13,35.0568547521991,128.844242951186,104,82.0,43.0,58.0,69.0,75.0,65.0,96.0
810500,4,13,33.8041795665635,134.658738044963,103,100.0,45.0,57.0,70.0,51.0,54.0,69.0
810600,4,13,31.7278287461774,134.88231275617898,149,145.0,75.0,89.0,89.0,85.0,67.0,110.0
810700,4,13,36.1328413284133,103.549248540554,134,100.0,59.0,67.0,70.0,79.0,58.0,86.0
810800,4,13,36.8358913813459,158.90262079244798,61,78.0,35.0,44.0,39.0,27.0,25.0,34.0
810900,4,13,29.9680624556423,129.431126568128,161,181.0,87.0,111.0,130.0,118.0,95.0,124.0
811000,4,13,23.0907780979827,136.961247050056,68,56.0,34.0,47.0,50.0,44.0,33.0,43.0
811100,4,13,35.4606741573034,101.50136628990201,67,69.0,65.0,50.0,54.0,46.0,35.0,65.0
811200,4,13,45.1214491560313,107.12954912433199,18,15.0,11.0,24.0,15.0,20.0,22.0,22.0
811300,4,13,32.6523423740754,135.72382312756199,95,103.0,43.0,54.0,66.0,55.0,48.0,70.0
811400,4,13,30.0497322111706,142.60650850826,160,147.0,74.0,106.0,116.0,100.0,88.0,114.0
811500,4,13,32.28,175.563594584524,74,85.0,28.0,43.0,87.0,39.0,35.0,48.0
811600,4,13,36.6674681413801,103.414172152528,118,103.0,65.0,63.0,121.0,76.0,50.0,99.0
811700,4,13,35.613995988411,122.267420196249,121,123.0,49.0,80.0,71.0,75.0,89.0,96.0
811800,4,13,37.4753451676529,193.233759781394,44,28.0,9.0,20.0,11.0,12.0,5.0,7.0
811900,4,13,31.7099567099567,172.317103465408,158,152.0,67.0,70.0,93.0,71.0,60.0,82.0
812000,4,13,52.4744263201548,82.8421935163334,18,13.0,9.0,17.0,18.0,7.0,8.0,22.0
812100,4,13,40.3752039151713,127.37392870450901,177,189.0,105.0,124.0,119.0,113.0,95.0,119.0
812200,4,13,33.9540857280462,164.92671717798999,202,165.0,79.0,98.0,103.0,90.0,67.0,91.0
812300,4,13,31.5451119485702,153.886163209539,94,70.0,40.0,41.0,53.0,46.0,29.0,53.0
812400,4,13,29.2882912430305,145.207117128307,83,91.0,70.0,67.0,70.0,85.0,67.0,108.0
812500,4,13,36.5217391304348,166.280586262576,62,60.0,31.0,29.0,39.0,33.0,24.0,25.0
812600,4,13,22.1590909090909,136.628990187554,101,66.0,46.0,54.0,83.0,57.0,73.0,69.0
812700,4,13,34.3961185236527,181.78331884238,124,140.0,65.0,73.0,87.0,79.0,52.0,80.0
812800,4,13,38.4510250569476,164.619301950068,148,131.0,42.0,71.0,168.0,166.0,108.0,111.0
812900,4,13,25.7509281133986,254.59104459073401,68,43.0,23.0,17.0,21.0,27.0,14.0,19.0
813000,4,13,17.6361615413116,150.54651596074999,118,104.0,30.0,49.0,85.0,80.0,54.0,62.0
813100,4,13,36.3859362224039,158.769097006583,57,43.0,23.0,37.0,82.0,36.0,22.0,28.0
813200,4,13,32.5498575498575,182.34225562042,86,75.0,39.0,38.0,49.0,47.0,17.0,35.0
813300,4,13,30.9177740863787,195.163644267793,137,128.0,76.0,91.0,114.0,44.0,58.0,56.0
813400,4,13,31.8565400843882,152.432927586635,75,74.0,38.0,47.0,44.0,54.0,33.0,55.0
813500,4,13,26.8435561681599,185.163333747361,42,36.0,28.0,16.0,27.0,21.0,15.0,17.0
813600,4,13,27.8521351179095,198.028195255248,73,58.0,28.0,36.0,48.0,37.0,15.0,27.0
813700,4,13,3.99525316455696,88.589926717178,100,83.0,47.0,47.0,67.0,53.0,40.0,59.0
813800,4,13,4.01755570560432,70.7086076263818,110,108.0,55.0,82.0,75.0,74.0,61.0,95.0
813900,4,13,28.7389465590158,130.733759781394,168,168.0,71.0,108.0,123.0,109.0,80.0,103.0
814000,4,13,7.96864794252123,101.03092783505201,142,90.0,49.0,70.0,78.0,55.0,47.0,70.0
814100,4,13,31.3415049370106,154.57241336479902,179,142.0,69.0,98.0,125.0,94.0,73.0,122.0
814200,4,13,23.6280487804878,145.002173643026,72,61.0,43.0,39.0,60.0,52.0,26.0,46.0
814300,4,13,28.1683168316832,149.183331263197,121,113.0,56.0,69.0,93.0,63.0,57.0,71.0
814400,4,13,25.3412100224078,131.728977766737,127,138.0,67.0,91.0,105.0,86.0,77.0,95.0
814500,4,13,28.9321932789819,143.61569991305402,132,149.0,76.0,87.0,94.0,82.0,83.0,112.0
814600,4,13,29.3431965926922,118.888957893429,138,135.0,89.0,70.0,120.0,93.0,83.0,124.0
814700,4,13,29.893924783028,123.944230530369,115,135.0,63.0,79.0,103.0,86.0,75.0,87.0
814800,4,13,35.1509606587374,117.300645882499,164,254.0,187.0,174.0,183.0,229.0,194.0,230.0
814900,4,13,20.530679933665,125.833747360576,67,72.0,39.0,47.0,69.0,56.0,37.0,50.0
815000,4,13,21.0699202252464,173.41168798907,126,93.0,52.0,44.0,68.0,38.0,45.0,65.0
815100,4,13,31.2005426181325,141.813128803875,150,142.0,93.0,100.0,140.0,113.0,92.0,116.0
815200,4,13,31.6666666666667,135.582536330891,191,206.0,173.0,171.0,218.0,286.0,252.0,339.0
815300,4,13,22.6184411614875,188.728108309527,83,68.0,38.0,35.0,51.0,30.0,23.0,19.0
815400,4,13,30.2958015267176,127.18451124084001,147,188.0,82.0,113.0,134.0,122.0,86.0,107.0
815500,4,13,29.1421437488853,168.0132902745,80,102.0,57.0,60.0,82.0,62.0,69.0,110.0
815600,4,13,32.0470769824426,148.112035771954,146,137.0,84.0,90.0,97.0,117.0,123.0,188.0
815700,4,13,29.158371040724,125.23754813066701,157,195.0,93.0,108.0,105.0,122.0,81.0,126.0
815800,4,13,29.7330394317903,137.959570239722,163,149.0,90.0,102.0,137.0,99.0,106.0,127.0
815900,4,13,33.9742517973583,155.399950316731,256,251.0,112.0,166.0,240.0,133.0,90.0,173.0
816000,4,13,24.8717322257513,152.24195752080502,269,340.0,224.0,271.0,338.0,292.0,267.0,322.0
816100,4,13,24.4080396475771,125.018631225935,176,159.0,103.0,99.0,136.0,127.0,95.0,128.0
816200,4,13,30.4118533400301,123.59023723761,80,64.0,38.0,52.0,42.0,57.0,31.0,40.0
816300,4,13,5.89307411907655,113.599242330145,162,173.0,164.0,215.0,239.0,129.0,104.0,132.0
816400,4,13,27.5685182471054,127.73723761023501,187,192.0,86.0,128.0,166.0,147.0,110.0,169.0
816500,4,13,21.6585114602112,151.74978263569702,81,69.0,26.0,56.0,63.0,50.0,29.0,52.0
816600,4,13,28.0738662926601,127.63631846975501,91,90.0,67.0,76.0,89.0,87.0,62.0,128.0
816700,4,13,27.4701873935264,134.08272264315,52,47.0,29.0,40.0,41.0,33.0,17.0,38.0
816800,4,13,26.6434782608696,119.35629114395701,85,84.0,59.0,106.0,186.0,164.0,88.0,129.0
816900,4,13,23.2537577365164,144.520866973047,91,92.0,74.0,101.0,235.0,305.0,263.0,450.0
817000,4,13,20.3235878512631,178.549248540554,81,71.0,40.0,45.0,64.0,50.0,29.0,46.0
817100,4,13,30.533845542456,116.36132157496,174,215.0,136.0,165.0,228.0,249.0,218.0,283.0
817200,4,13,28.515688505934,118.31760029809999,119,161.0,70.0,118.0,113.0,88.0,87.0,196.0
